#(d > 64 and ((b > d or d == b) or (c < b or d != 7)))
A,B,C,D,R
49,92,96,47,False
71,64,34,44,False
71,39,77,54,False
55,97,75,59,False
33,72,99,5,False
99,6,30,23,False
14,66,13,89,True
81,33,65,44,False
46,75,6,12,False
95,61,12,16,False
52,33,62,26,False
16,36,91,7,False
87,48,4,61,False
56,99,86,41,False
37,97,43,3,False
24,45,31,62,False
69,15,34,0,False
76,94,33,59,False
99,25,71,88,True
82,39,92,85,True
33,34,87,39,False
75,0,75,14,False
57,43,28,91,True
91,41,80,36,False
93,50,24,61,False
61,8,44,62,False
35,92,1,30,False
48,74,90,39,False
51,4,54,85,True
35,85,48,26,False
27,60,81,53,False
76,12,32,20,False
35,66,68,12,False
13,29,6,62,False
44,69,23,24,False
51,78,55,33,False
22,59,47,78,True
83,97,73,7,False
27,91,71,7,False
95,43,90,19,False
82,34,94,54,False
61,48,96,79,True
0,79,27,93,True
43,40,94,8,False
26,39,80,64,False
0,13,70,39,False
22,1,3,56,False
89,45,57,22,False
16,66,73,87,True
83,94,69,79,True
9,74,15,68,True
43,54,38,88,True
14,25,89,62,False
18,49,54,98,True
43,6,63,15,False
27,46,84,12,False
29,63,28,53,False
69,54,53,96,True
58,20,53,93,True
27,9,74,70,True
19,36,11,39,False
76,50,99,36,False
46,83,47,91,True
71,40,26,35,False
78,21,83,73,True
49,21,29,17,False
65,9,30,43,False
81,98,15,55,False
42,58,47,35,False
65,99,39,94,True
77,5,28,2,False
20,89,71,92,True
45,79,58,46,False
59,61,83,87,True
1,84,68,82,True
18,46,35,86,True
76,94,36,5,False
44,43,68,62,False
91,23,28,56,False
95,42,21,30,False
62,36,38,44,False
47,13,38,60,False
32,89,73,97,True
48,19,43,53,False
84,63,73,13,False
86,48,62,77,True
76,75,64,45,False
13,78,54,89,True
55,56,50,37,False
22,46,52,62,False
95,84,7,17,False
90,53,16,5,False
36,49,64,37,False
9,52,43,69,True
83,79,30,22,False
73,43,60,47,False
90,24,49,57,False
27,83,95,96,True
57,36,75,91,True
50,33,13,62,False
94,97,56,53,False
95,97,51,18,False
23,38,44,80,True
89,73,15,75,True
23,73,81,39,False
29,85,71,48,False
79,70,18,33,False
62,59,14,33,False
86,5,77,41,False
85,57,2,84,True
49,98,28,95,True
23,0,47,42,False
97,80,18,32,False
39,14,38,56,False
46,69,61,61,False
23,69,83,50,False
61,36,76,14,False
98,87,12,81,True
71,22,46,92,True
18,71,73,62,False
93,26,72,83,True
30,36,13,86,True
27,7,36,23,False
58,63,20,8,False
30,43,83,32,False
61,28,6,12,False
65,51,4,70,True
17,13,82,83,True
96,22,5,61,False
20,34,33,97,True
28,16,62,60,False
50,99,6,77,True
99,68,15,62,False
65,2,87,14,False
35,98,85,51,False
66,56,44,25,False
67,92,51,58,False
52,9,22,34,False
68,58,78,34,False
80,0,42,19,False
99,16,95,91,True
59,37,61,93,True
14,48,43,68,True
70,25,96,62,False
49,82,75,32,False
26,93,88,45,False
24,18,70,79,True
27,84,37,31,False
49,94,40,59,False
64,67,37,47,False
2,53,75,84,True
12,31,60,27,False
95,40,92,88,True
40,79,56,68,True
84,33,49,66,True
15,15,73,31,False
48,64,91,74,True
52,86,77,42,False
77,21,46,34,False
83,4,86,49,False
23,31,13,49,False
39,44,91,76,True
74,95,44,16,False
76,48,28,23,False
99,92,15,52,False
48,70,59,48,False
47,62,66,52,False
9,7,74,50,False
73,39,62,31,False
83,41,56,20,False
29,24,3,6,False
69,64,39,55,False
0,61,88,40,False
93,88,77,86,True
93,62,80,20,False
67,33,67,44,False
74,53,67,30,False
11,54,17,40,False
40,1,64,55,False
97,75,22,38,False
25,66,21,18,False
74,27,48,76,True
64,47,67,86,True
23,26,16,19,False
27,2,46,51,False
57,21,57,8,False
47,24,70,24,False
26,56,78,20,False
82,98,26,4,False
41,21,16,28,False
64,69,65,91,True
11,72,8,69,True
23,28,83,39,False
26,66,13,63,False
90,17,57,44,False
29,70,53,8,False
54,21,76,73,True
99,41,25,18,False
30,77,28,0,False
37,0,71,34,False
44,96,49,38,False
51,70,59,10,False
90,46,31,95,True
51,45,62,70,True
35,56,38,7,False
23,8,7,69,True
65,11,26,97,True
30,60,5,51,False
35,50,16,20,False
89,63,33,72,True
53,47,20,55,False
82,58,60,4,False
97,32,94,73,True
3,76,61,1,False
38,29,45,74,True
33,16,89,35,False
52,8,39,51,False
99,68,12,94,True
79,43,10,49,False
79,6,24,57,False
93,9,90,88,True
6,41,74,1,False
54,5,4,15,False
22,62,58,38,False
95,93,50,55,False
68,20,62,3,False
32,72,90,72,True
18,23,31,46,False
97,68,61,61,False
91,70,85,94,True
3,91,61,92,True
6,4,75,95,True
4,69,0,55,False
50,95,38,32,False
95,51,89,71,True
58,35,34,59,False
87,57,71,96,True
45,29,38,55,False
6,42,59,12,False
20,45,22,63,False
92,57,9,63,False
17,93,85,78,True
70,18,99,5,False
2,71,4,40,False
67,55,70,13,False
1,53,55,11,False
28,61,81,3,False
28,21,65,70,True
5,4,67,97,True
86,38,78,30,False
36,76,26,49,False
16,66,13,48,False
50,72,37,15,False
54,34,50,55,False
95,24,22,37,False
4,73,42,84,True
20,53,32,52,False
40,34,19,44,False
50,9,64,85,True
90,70,3,21,False
72,94,65,90,True
8,23,90,61,False
0,22,45,4,False
54,7,23,80,True
5,75,35,47,False
41,18,70,51,False
34,2,67,52,False
23,45,10,95,True
57,98,73,63,False
3,60,5,41,False
43,26,9,52,False
38,33,56,67,True
12,97,88,77,True
81,19,1,57,False
39,59,79,18,False
13,14,23,24,False
91,49,3,67,True
96,91,15,29,False
8,17,27,78,True
76,82,11,76,True
42,5,41,48,False
44,56,86,63,False
68,93,21,50,False
78,86,1,33,False
16,41,38,47,False
84,96,57,43,False
90,4,11,85,True
61,76,45,3,False
29,48,58,82,True
84,17,79,87,True
93,44,26,99,True
40,5,7,48,False
23,38,10,4,False
9,45,22,19,False
8,83,17,9,False
12,88,71,17,False
63,91,57,80,True
34,73,69,94,True
30,84,66,69,True
46,50,59,74,True
93,30,16,87,True
7,10,62,15,False
25,54,73,86,True
55,22,96,86,True
66,98,37,29,False
10,16,22,71,True
19,97,23,93,True
91,21,95,83,True
26,70,0,73,True
10,68,20,29,False
1,60,11,94,True
17,63,14,8,False
71,41,3,65,True
1,20,59,87,True
45,48,23,66,True
34,36,62,69,True
14,23,82,93,True
3,63,52,48,False
23,78,75,21,False
88,48,69,50,False
68,18,15,49,False
59,35,6,80,True
69,22,11,91,True
38,15,37,79,True
80,63,87,70,True
7,52,16,92,True
14,39,35,11,False
7,22,25,0,False
41,45,21,66,True
52,15,7,13,False
49,7,4,48,False
8,25,90,41,False
66,52,39,22,False
31,75,43,63,False
68,55,64,21,False
56,15,47,34,False
48,26,43,78,True
16,33,89,76,True
35,24,89,14,False
41,74,98,52,False
51,18,11,55,False
39,99,68,45,False
48,88,13,22,False
80,40,76,2,False
35,28,30,94,True
84,11,74,52,False
67,51,3,93,True
47,75,55,4,False
51,2,73,55,False
22,37,43,28,False
28,97,27,36,False
66,74,79,87,True
10,84,59,18,False
44,23,93,24,False
86,41,76,20,False
47,95,31,25,False
27,8,55,36,False
32,24,85,31,False
10,61,75,8,False
74,68,10,46,False
4,96,15,11,False
14,79,84,91,True
74,99,4,95,True
52,32,63,22,False
42,53,60,17,False
99,27,4,15,False
83,6,82,6,False
66,32,64,5,False
31,69,79,76,True
58,28,40,66,True
61,31,3,16,False
69,67,70,10,False
95,71,64,81,True
78,6,8,84,True
91,38,36,79,True
46,23,63,97,True
76,57,73,14,False
89,30,6,21,False
94,29,95,0,False
52,94,19,81,True
59,37,71,0,False
71,45,45,85,True
89,96,1,45,False
3,62,68,36,False
67,37,32,99,True
55,87,31,99,True
44,57,0,8,False
22,25,34,2,False
8,8,16,14,False
72,33,99,33,False
81,48,51,93,True
34,35,46,25,False
95,44,11,26,False
95,48,84,71,True
40,99,61,73,True
73,99,8,92,True
14,43,99,85,True
9,39,44,47,False
62,18,91,51,False
47,90,75,33,False
62,41,33,93,True
76,44,41,61,False
92,97,27,19,False
27,28,25,54,False
4,31,66,16,False
30,81,82,80,True
50,25,52,90,True
76,40,88,8,False
84,76,56,21,False
37,33,83,1,False
42,50,92,99,True
6,57,5,43,False
97,85,2,32,False
37,69,58,99,True
73,71,95,13,False
2,42,45,30,False
53,63,83,26,False
20,22,46,13,False
85,33,8,60,False
60,67,87,19,False
75,76,92,90,True
55,9,37,94,True
42,69,40,91,True
43,4,73,46,False
54,97,55,22,False
8,38,8,72,True
82,9,69,43,False
81,67,68,59,False
55,24,18,86,True
25,30,64,22,False
75,93,49,65,True
76,64,71,61,False
60,81,33,9,False
17,72,15,84,True
66,80,38,39,False
29,46,53,45,False
78,32,25,16,False
54,51,47,73,True
42,49,43,63,False
57,76,28,54,False
42,79,28,5,False
8,27,87,74,True
52,68,20,82,True
95,51,96,2,False
36,86,73,84,True
0,8,72,38,False
80,11,8,8,False
0,91,62,29,False
76,33,70,19,False
38,55,27,94,True
92,8,25,49,False
75,23,38,9,False
91,36,82,78,True
49,61,98,13,False
14,66,63,39,False
51,33,72,57,False
65,80,52,14,False
32,96,70,23,False
12,8,87,6,False
28,88,13,70,True
51,15,68,37,False
69,46,20,80,True
53,33,79,59,False
29,61,42,49,False
49,79,1,88,True
22,7,62,43,False
90,92,38,58,False
52,53,37,22,False
72,14,32,66,True
8,42,27,77,True
87,10,89,34,False
54,5,30,36,False
16,20,40,0,False
64,69,72,14,False
91,2,77,37,False
61,60,20,24,False
12,55,91,37,False
78,74,71,68,True
87,63,51,60,False
52,58,82,3,False
78,43,37,56,False
4,5,93,28,False
53,48,51,10,False
27,8,51,90,True
30,20,5,94,True
25,79,33,10,False
6,85,8,85,True
95,4,9,94,True
53,0,29,28,False
10,7,51,54,False
83,87,69,97,True
98,13,69,3,False
46,54,85,89,True
84,72,10,35,False
78,94,73,21,False
72,49,24,71,True
82,66,76,72,True
97,56,88,49,False
91,1,43,7,False
95,16,87,13,False
41,43,23,29,False
4,98,74,27,False
13,83,0,3,False
39,93,3,30,False
96,91,94,18,False
20,28,95,28,False
39,14,65,17,False
81,40,61,24,False
44,65,60,30,False
81,4,73,59,False
77,25,4,96,True
89,53,85,52,False
5,39,31,7,False
82,96,46,59,False
55,75,23,30,False
70,12,89,82,True
94,35,55,55,False
31,73,56,24,False
78,89,79,29,False
53,78,28,48,False
48,39,20,27,False
89,77,93,38,False
81,8,18,65,True
28,22,37,16,False
67,61,1,32,False
63,15,26,13,False
99,80,31,80,True
43,90,54,57,False
6,85,86,62,False
3,36,1,80,True
89,36,5,12,False
17,26,77,22,False
79,85,94,91,True
63,46,81,0,False
27,11,74,23,False
77,98,18,55,False
59,31,50,39,False
21,54,60,32,False
40,50,9,0,False
77,9,59,5,False
46,94,67,79,True
72,61,53,39,False
75,90,37,17,False
33,81,37,78,True
79,42,77,79,True
26,50,81,65,True
60,89,47,53,False
92,73,49,68,True
38,49,22,89,True
79,26,96,71,True
39,41,28,69,True
77,72,29,31,False
67,30,55,52,False
35,36,10,79,True
4,12,67,32,False
92,29,43,48,False
46,7,69,48,False
24,90,24,13,False
19,78,12,64,False
59,16,63,38,False
1,38,45,21,False
91,85,69,30,False
97,1,99,24,False
95,95,47,95,True
79,67,67,79,True
41,76,18,91,True
73,75,88,33,False
83,45,31,24,False
7,0,63,9,False
78,11,64,27,False
71,68,99,12,False
37,86,54,6,False
56,66,96,25,False
44,29,42,33,False
30,26,61,73,True
26,68,85,6,False
41,74,79,54,False
42,58,33,36,False
52,10,41,63,False
48,5,68,18,False
73,12,59,85,True
59,60,1,86,True
45,67,63,58,False
61,50,39,74,True
81,73,14,24,False
55,0,97,96,True
14,2,29,24,False
94,70,32,57,False
79,28,54,54,False
61,36,40,31,False
23,97,34,49,False
39,92,34,96,True
70,24,80,81,True
21,51,64,93,True
68,84,16,4,False
40,11,90,30,False
76,62,82,3,False
69,90,66,17,False
90,34,91,88,True
38,53,1,38,False
75,76,81,74,True
1,6,8,45,False
24,15,98,67,True
65,17,16,13,False
97,75,93,35,False
95,82,54,98,True
59,18,0,76,True
26,62,18,65,True
96,87,90,90,True
6,94,77,7,False
13,30,61,11,False
20,98,86,33,False
49,36,39,88,True
39,44,51,2,False
12,3,90,62,False
5,86,91,59,False
8,46,14,83,True
35,3,16,49,False
32,68,27,59,False
38,87,30,75,True
36,73,34,31,False
96,31,7,4,False
74,29,68,54,False
96,46,20,73,True
50,12,86,38,False
8,48,0,22,False
90,50,20,34,False
22,78,86,61,False
4,99,19,51,False
3,67,45,59,False
22,63,33,58,False
34,96,3,91,True
1,1,32,40,False
28,87,71,14,False
49,52,20,83,True
85,7,22,32,False
23,85,27,53,False
2,36,95,46,False
67,40,32,40,False
47,41,65,82,True
14,15,0,84,True
19,90,3,62,False
79,5,0,31,False
40,7,87,89,True
10,62,48,11,False
1,17,74,30,False
8,7,7,42,False
87,70,7,80,True
50,15,21,26,False
58,27,96,58,False
14,93,42,3,False
14,84,96,58,False
23,80,18,63,False
80,0,11,77,True
57,93,0,32,False
51,56,68,16,False
59,48,18,59,False
61,33,72,86,True
46,9,63,95,True
38,59,6,5,False
37,99,94,64,False
82,5,15,37,False
28,74,34,91,True
81,18,47,23,False
34,96,17,39,False
57,42,56,80,True
93,17,12,86,True
76,4,96,83,True
53,41,18,85,True
14,79,30,15,False
60,45,6,57,False
27,98,13,20,False
20,86,76,69,True
6,27,47,76,True
46,8,74,89,True
22,97,49,76,True
2,73,77,31,False
58,35,33,21,False
31,57,55,63,False
70,71,52,18,False
79,79,9,99,True
12,57,0,49,False
69,2,69,27,False
67,68,41,11,False
2,79,8,11,False
10,44,78,90,True
71,15,39,61,False
36,64,3,66,True
20,33,99,82,True
34,17,51,95,True
26,66,86,84,True
50,46,80,4,False
66,72,59,20,False
21,12,80,41,False
93,8,57,17,False
76,20,23,41,False
31,79,10,78,True
20,58,91,20,False
8,22,52,47,False
76,83,54,40,False
68,65,84,40,False
91,72,73,61,False
36,65,21,14,False
99,63,20,49,False
64,68,73,88,True
77,21,37,82,True
39,22,64,95,True
14,89,15,68,True
40,3,64,85,True
78,57,5,11,False
39,71,55,14,False
60,9,62,92,True
42,68,63,19,False
69,0,58,31,False
73,52,4,20,False
30,51,79,21,False
92,7,84,39,False
94,68,44,89,True
33,73,71,50,False
39,71,39,44,False
34,44,3,54,False
35,47,29,19,False
46,88,93,24,False
47,16,31,70,True
65,43,41,86,True
34,41,32,39,False
72,41,85,4,False
7,52,43,36,False
69,55,75,80,True
61,43,48,95,True
77,38,6,23,False
92,62,20,45,False
33,9,8,23,False
33,16,34,5,False
45,4,30,76,True
3,53,8,76,True
22,14,55,90,True
22,86,62,87,True
79,6,51,36,False
79,4,36,15,False
93,56,54,34,False
65,56,12,13,False
47,28,99,62,False
91,83,46,48,False
15,9,47,35,False
14,16,14,56,False
88,91,97,98,True
14,1,76,80,True
55,99,36,43,False
27,73,89,42,False
53,52,13,40,False
51,65,58,64,False
93,0,36,12,False
73,7,90,16,False
43,93,53,16,False
54,4,2,16,False
12,41,46,89,True
45,81,68,97,True
85,97,72,73,True
50,40,93,0,False
42,58,83,87,True
53,87,14,31,False
35,98,2,27,False
62,93,96,82,True
90,72,86,6,False
7,41,66,30,False
77,35,72,17,False
44,11,94,56,False
16,37,52,51,False
65,62,75,81,True
78,87,63,25,False
78,23,51,37,False
29,2,97,97,True
64,76,53,83,True
51,96,15,22,False
46,97,79,84,True
92,7,69,86,True
59,33,33,86,True
46,70,23,61,False
2,31,30,58,False
38,88,53,57,False
77,88,37,46,False
53,14,40,25,False
69,31,70,0,False
66,18,16,83,True
23,93,28,27,False
95,20,12,83,True
25,47,44,55,False
64,30,7,54,False
87,35,52,58,False
7,64,22,90,True
21,27,30,93,True
96,32,4,75,True
9,67,55,15,False
7,93,26,80,True
95,44,6,43,False
67,16,92,22,False
26,12,83,45,False
71,28,14,15,False
84,75,90,23,False
85,75,65,77,True
28,87,63,10,False
39,44,21,12,False
23,51,35,91,True
65,77,11,46,False
51,2,98,92,True
72,73,3,64,False
70,98,66,42,False
67,2,10,6,False
16,12,42,0,False
43,50,95,62,False
62,0,64,96,True
52,44,86,27,False
6,66,98,62,False
73,35,51,99,True
60,76,96,95,True
57,0,88,79,True
9,98,7,42,False
50,59,41,40,False
69,76,73,26,False
11,27,96,2,False
92,60,91,44,False
70,78,71,81,True
19,41,60,44,False
93,9,62,4,False
26,90,90,87,True
77,57,67,34,False
77,69,89,89,True
45,76,13,55,False
12,41,0,95,True
77,41,77,60,False
62,12,43,27,False
3,38,97,51,False
64,80,12,53,False
57,42,45,64,False
75,77,94,67,True
13,45,26,37,False
6,24,61,18,False
0,78,75,95,True
45,31,98,63,False
11,61,65,53,False
53,2,64,84,True
58,35,66,42,False
49,9,50,62,False
68,25,64,54,False
40,66,71,87,True
26,1,64,83,True
58,62,57,28,False
64,98,48,52,False
2,48,12,58,False
29,13,14,16,False
33,34,5,55,False
44,55,85,0,False
64,39,89,2,False
65,59,93,40,False
65,72,34,79,True
87,74,33,28,False
30,83,65,42,False
36,10,66,82,True
7,74,60,39,False
11,33,45,36,False
89,96,7,13,False
92,9,11,71,True
48,31,10,82,True
98,72,17,90,True
19,89,26,94,True
1,0,83,92,True
60,28,14,62,False
79,99,36,12,False
1,26,11,76,True
28,69,32,78,True
21,47,41,21,False
24,26,1,30,False
24,86,44,70,True
34,99,51,54,False
93,14,11,51,False
64,57,91,53,False
62,0,69,61,False
65,9,35,72,True
30,2,69,21,False
55,36,80,85,True
88,18,38,38,False
84,96,10,60,False
88,98,13,44,False
49,47,19,93,True
29,41,38,10,False
2,43,61,60,False
68,51,98,98,True
98,63,46,82,True
39,8,36,97,True
45,96,58,61,False
58,66,67,65,True
63,95,35,12,False
41,72,96,85,True
87,58,64,96,True
24,0,12,67,True
57,78,44,96,True
5,79,45,80,True
64,25,33,8,False
80,11,0,99,True
7,48,28,16,False
82,32,92,92,True
29,94,32,45,False
98,68,93,57,False
79,67,66,45,False
65,33,39,59,False
67,43,3,23,False
83,71,8,84,True
82,29,36,1,False
51,45,69,52,False
69,64,43,10,False
80,76,9,62,False
78,35,51,10,False
83,38,30,93,True
2,83,64,17,False
91,59,62,72,True
3,56,11,37,False
12,93,60,12,False
32,12,86,1,False
36,40,53,63,False
72,96,70,2,False
29,55,90,31,False
77,52,97,85,True
52,78,86,65,True
39,64,73,5,False
45,53,70,81,True
77,2,45,29,False
75,58,20,34,False
79,7,77,10,False
17,68,46,7,False
43,8,38,24,False
77,76,7,68,True
88,11,39,49,False
18,26,85,1,False
42,54,50,8,False
28,79,85,67,True
26,53,62,76,True
93,19,73,1,False
24,60,33,35,False
5,2,69,78,True
42,69,24,91,True
55,94,43,15,False
22,50,73,18,False
75,46,52,69,True
21,16,90,39,False
14,98,60,83,True
73,44,5,39,False
92,92,71,53,False
63,5,61,60,False
94,31,54,50,False
99,95,99,3,False
60,20,33,80,True
8,97,79,23,False
54,25,45,96,True
40,43,66,17,False
55,31,10,69,True
21,11,4,43,False
79,96,78,86,True
82,8,80,87,True
11,52,71,4,False
56,73,18,56,False
8,79,82,4,False
56,59,3,63,False
59,95,29,85,True
86,93,95,15,False
3,57,96,61,False
65,90,44,40,False
52,5,20,56,False
14,58,59,74,True
29,18,52,86,True
68,44,67,65,True
27,22,78,47,False
88,27,34,85,True
65,44,77,37,False
89,51,10,76,True
47,47,69,30,False
78,19,27,26,False
55,52,90,63,False
19,11,47,54,False
54,4,85,0,False
50,47,27,76,True
10,94,29,53,False
92,28,97,93,True
29,3,88,7,False
24,12,78,23,False
33,22,34,22,False
10,0,37,0,False
1,45,92,57,False
52,18,78,50,False
69,18,98,5,False
7,83,96,67,True
66,86,23,75,True
45,38,20,52,False
36,53,67,38,False
90,59,3,14,False
73,10,23,42,False
2,95,94,33,False
5,32,79,63,False
74,27,43,36,False
14,7,82,26,False
2,47,55,25,False
44,55,98,59,False
90,35,76,67,True
6,4,56,53,False
29,4,67,23,False
66,97,44,27,False
84,2,88,51,False
5,1,7,76,True
7,13,0,32,False
51,9,27,14,False
27,37,63,80,True
40,75,54,62,False
34,91,13,47,False
32,10,74,44,False
43,19,37,5,False
24,78,59,68,True
58,57,75,17,False
26,55,58,21,False
50,47,38,85,True
79,65,57,21,False
74,38,72,54,False
30,30,42,56,False
76,94,98,70,True
94,41,21,61,False
39,8,74,21,False
74,31,32,42,False
96,30,1,4,False
32,66,33,64,False
7,22,12,91,True
63,34,70,84,True
79,10,21,55,False
14,29,42,98,True
14,55,48,27,False
64,36,67,27,False
7,63,20,94,True
59,12,26,10,False
4,17,17,85,True
99,94,84,40,False
82,95,12,37,False
85,9,14,44,False
66,11,71,62,False
81,31,88,95,True
59,70,6,0,False
50,45,74,94,True
93,75,31,2,False
25,71,89,80,True
33,45,15,57,False
30,89,80,32,False
61,67,93,65,True
74,36,30,30,False
53,38,9,69,True
20,2,45,70,True
54,31,80,63,False
82,98,93,5,False
43,1,80,42,False
99,5,52,49,False
35,44,89,5,False
25,74,41,29,False
6,97,20,95,True
93,88,95,90,True
79,35,76,92,True
51,53,75,70,True
35,45,59,7,False
94,22,69,52,False
91,95,44,11,False
71,27,1,74,True
64,47,87,50,False
28,54,33,42,False
93,5,30,26,False
40,79,21,16,False
58,79,64,17,False
13,54,27,76,True
16,16,97,98,True
64,63,42,92,True
19,19,12,60,False
87,14,9,88,True
94,27,69,35,False
99,85,74,24,False
3,8,15,72,True
91,10,65,93,True
38,0,28,26,False
13,52,84,20,False
37,2,18,19,False
55,73,74,71,True
50,17,24,95,True
40,64,7,16,False
19,42,58,8,False
1,12,38,37,False
88,30,30,7,False
44,96,91,1,False
0,5,65,4,False
10,77,26,41,False
56,4,10,74,True
23,0,99,82,True
66,33,45,20,False
14,97,0,74,True
32,30,7,34,False
2,5,71,93,True
7,66,61,49,False
3,8,93,83,True
58,87,88,95,True
21,44,61,58,False
66,93,65,14,False
28,38,99,70,True
78,53,56,88,True
67,36,64,30,False
37,62,33,87,True
22,53,69,57,False
13,68,32,34,False
34,89,1,12,False
30,45,74,56,False
62,49,42,96,True
45,27,22,83,True
54,92,17,87,True
68,55,81,54,False
76,83,75,67,True
84,4,91,73,True
38,77,19,73,True
54,45,59,5,False
42,57,97,13,False
79,29,2,40,False
19,82,41,97,True
14,33,5,87,True
40,98,12,4,False
46,42,42,9,False
18,83,32,1,False
71,29,30,12,False
56,83,49,10,False
48,50,44,56,False
50,34,64,70,True
67,16,85,45,False
80,79,86,80,True
73,1,78,88,True
92,40,12,99,True
13,46,26,99,True
50,52,44,33,False
11,5,26,53,False
18,73,16,47,False
99,12,17,78,True
86,94,41,93,True
91,77,81,1,False
86,24,44,1,False
46,86,99,34,False
4,90,77,95,True
63,25,98,82,True
93,6,6,45,False
70,80,20,19,False
79,81,7,77,True
47,16,72,42,False
23,8,62,58,False
76,58,92,8,False
18,64,57,40,False
29,84,24,80,True
52,72,72,88,True
85,24,69,59,False
20,94,97,35,False
38,22,76,9,False
22,16,23,3,False
8,44,81,39,False
35,57,56,64,False
49,40,38,65,True
32,13,18,13,False
49,11,99,71,True
48,97,70,6,False
92,17,24,59,False
84,68,20,84,True
51,72,17,62,False
3,52,80,10,False
80,9,61,55,False
48,65,6,8,False
29,67,12,75,True
72,58,64,55,False
15,4,65,15,False
62,73,36,14,False
56,87,82,31,False
62,18,41,56,False
44,6,2,82,True
53,3,21,87,True
20,58,65,14,False
98,74,67,47,False
40,31,79,49,False
2,15,64,6,False
67,42,17,31,False
73,88,15,57,False
72,53,71,12,False
88,99,1,84,True
73,96,46,7,False
84,75,79,29,False
1,12,44,84,True
47,67,79,22,False
16,30,45,33,False
10,5,48,94,True
50,86,94,29,False
87,40,83,7,False
87,9,57,14,False
84,24,28,71,True
13,70,90,12,False
71,55,93,14,False
87,17,30,55,False
71,67,59,9,False
44,9,93,69,True
78,66,49,70,True
74,69,48,54,False
59,84,52,86,True
64,88,3,92,True
97,33,51,55,False
57,48,73,66,True
12,9,29,96,True
6,14,94,42,False
10,34,38,90,True
78,4,29,12,False
35,76,2,87,True
23,66,94,20,False
42,95,96,99,True
88,48,17,45,False
16,76,18,31,False
13,42,3,43,False
78,97,31,95,True
79,59,86,69,True
75,92,76,27,False
93,7,64,63,False
28,52,57,98,True
94,51,56,65,True
73,94,75,66,True
17,37,16,25,False
15,69,68,90,True
44,91,93,89,True
5,86,62,36,False
41,45,79,7,False
70,18,24,44,False
37,85,25,47,False
39,39,25,48,False
31,52,90,9,False
54,92,87,38,False
13,10,55,91,True
86,87,6,13,False
49,34,75,74,True
68,44,7,63,False
95,39,53,56,False
91,37,42,50,False
89,71,77,18,False
55,62,64,53,False
7,92,65,62,False
5,1,12,1,False
3,74,87,82,True
18,50,63,40,False
18,77,32,58,False
15,80,52,0,False
10,73,72,72,True
65,90,63,55,False
16,17,91,59,False
13,58,33,70,True
18,1,51,19,False
50,6,86,44,False
69,62,85,14,False
0,80,62,9,False
44,77,25,44,False
84,97,72,21,False
23,48,28,51,False
56,44,80,66,True
30,27,81,17,False
61,11,67,78,True
79,45,22,66,True
4,58,86,47,False
61,10,43,6,False
16,16,31,48,False
11,46,1,63,False
45,11,56,76,True
54,87,86,96,True
19,96,71,70,True
4,40,17,5,False
23,3,73,67,True
52,20,84,58,False
66,71,14,69,True
15,96,32,13,False
54,88,51,54,False
18,51,6,60,False
7,25,38,56,False
16,68,38,62,False
10,61,72,66,True
5,10,17,78,True
59,90,79,63,False
64,13,29,25,False
83,11,41,20,False
34,35,21,71,True
56,95,73,56,False
65,58,22,15,False
60,9,60,35,False
88,68,72,88,True
29,40,92,95,True
46,74,83,73,True
12,63,67,66,True
79,33,36,63,False
23,5,38,32,False
28,18,51,2,False
69,96,40,70,True
29,23,31,46,False
99,96,90,37,False
38,19,68,46,False
34,81,37,22,False
6,81,0,90,True
55,74,11,64,False
42,94,21,97,True
5,33,20,21,False
2,55,84,36,False
22,73,36,98,True
0,5,23,88,True
2,70,79,69,True
56,23,89,63,False
94,8,89,90,True
36,96,6,81,True
93,99,93,99,True
43,13,38,44,False
46,84,36,89,True
13,69,52,88,True
26,93,75,73,True
59,91,27,4,False
63,22,99,29,False
93,68,3,44,False
34,99,24,80,True
87,38,21,65,True
4,33,26,26,False
56,3,93,89,True
22,41,1,35,False
96,99,21,95,True
48,88,23,71,True
17,30,61,92,True
35,53,98,5,False
38,9,13,85,True
77,54,90,99,True
90,81,66,91,True
69,51,10,41,False
22,96,6,30,False
63,25,77,57,False
47,68,96,4,False
45,45,58,34,False
30,2,68,95,True
97,19,35,34,False
11,69,35,9,False
62,41,69,23,False
16,65,89,47,False
71,79,96,51,False
38,81,18,81,True
35,3,99,51,False
10,48,63,87,True
36,57,83,77,True
59,79,52,47,False
39,79,16,71,True
91,75,31,63,False
4,86,9,2,False
64,19,71,98,True
41,32,62,55,False
54,78,42,80,True
45,19,36,35,False
37,11,0,40,False
21,24,90,97,True
23,34,98,31,False
80,42,30,92,True
2,30,55,70,True
1,52,24,18,False
59,46,38,12,False
7,64,18,52,False
87,82,63,64,False
87,46,4,23,False
48,84,79,31,False
70,48,27,18,False
55,17,8,68,True
73,17,64,10,False
19,6,98,40,False
30,91,81,34,False
6,46,15,42,False
28,80,31,95,True
2,79,68,81,True
69,1,24,5,False
92,76,36,15,False
88,24,61,38,False
52,73,80,88,True
50,63,26,10,False
27,45,72,44,False
62,30,25,96,True
2,80,32,58,False
94,57,70,51,False
81,93,10,69,True
59,57,17,84,True
41,58,98,59,False
79,74,69,22,False
19,6,94,99,True
24,77,79,85,True
84,92,87,32,False
25,34,71,25,False
20,28,87,81,True
54,13,19,35,False
95,35,93,87,True
55,55,28,91,True
62,90,27,42,False
