A,B,C,D,R
40,90,29,95,False
66,64,82,89,False
53,45,74,94,False
16,97,90,74,False
35,6,79,75,False
81,13,97,2,True
91,52,65,91,False
37,25,30,98,False
35,21,97,33,True
38,73,89,27,True
62,23,95,94,False
35,25,14,3,True
45,11,18,9,True
25,50,96,75,False
92,8,98,6,True
94,32,82,68,False
78,2,30,33,True
55,78,39,1,True
67,45,66,98,False
8,62,58,75,False
51,48,24,97,False
29,5,44,1,True
27,98,50,76,False
52,60,51,27,True
11,5,22,42,True
75,15,85,29,True
85,79,26,48,False
39,89,1,84,False
86,58,71,50,False
40,52,71,58,False
90,3,42,83,False
47,54,30,11,True
23,33,52,44,False
62,46,44,57,False
80,85,45,26,True
94,73,87,13,True
33,22,97,31,True
86,37,79,45,False
44,54,57,55,False
53,14,25,62,False
6,96,28,46,False
5,38,52,50,False
1,60,16,57,False
2,47,70,72,False
6,86,28,82,False
19,55,32,27,True
94,7,62,67,False
82,82,44,87,False
38,32,92,98,False
31,67,15,60,False
49,44,31,46,False
51,42,59,42,True
79,74,92,87,False
68,69,1,14,True
10,79,63,35,True
21,16,86,4,True
95,38,58,43,False
19,90,73,83,False
68,95,42,73,False
26,17,55,36,True
51,20,12,97,False
59,45,14,76,False
46,13,19,10,True
0,77,58,12,True
86,17,57,16,True
1,56,42,99,False
24,76,1,17,True
89,88,73,58,False
22,70,63,44,False
60,47,96,23,True
65,42,65,16,True
69,8,84,20,True
87,72,6,56,False
35,29,67,14,True
48,16,25,25,True
35,52,93,86,False
83,74,67,70,False
14,20,58,39,True
59,43,71,19,True
34,96,46,70,False
39,43,37,90,False
18,43,63,46,False
75,9,31,23,True
23,20,46,33,True
66,71,83,81,False
82,93,9,34,True
13,25,10,48,False
68,6,5,84,False
4,0,94,65,False
57,59,35,60,False
8,77,18,35,True
52,28,46,18,True
61,14,64,38,True
81,83,65,11,True
65,18,97,97,False
60,1,31,52,False
53,5,51,84,False
63,14,71,75,False
31,92,95,48,False
86,40,93,36,True
16,75,3,96,False
5,66,79,55,False
88,7,27,38,True
27,79,15,57,False
7,58,47,36,True
23,40,91,72,False
9,94,97,38,True
46,42,39,56,False
81,46,25,63,False
94,36,4,90,False
62,22,45,82,False
25,99,92,16,True
1,23,35,35,True
54,10,93,78,False
89,56,25,70,False
41,57,74,92,False
79,86,77,85,False
20,11,54,2,True
95,59,79,70,False
92,87,1,26,True
5,10,49,96,False
20,77,93,22,True
84,82,23,28,True
29,69,60,65,False
8,92,13,22,True
38,78,64,34,True
58,91,52,52,False
6,37,19,30,True
8,94,38,49,False
75,60,8,26,True
87,97,60,60,False
85,18,93,73,False
79,51,44,85,False
10,43,97,96,False
31,42,86,75,False
56,57,37,60,False
67,38,97,90,False
82,5,16,93,False
65,52,43,21,True
11,84,70,51,False
72,33,87,98,False
97,27,47,54,False
17,69,42,62,False
95,12,95,74,False
49,15,52,47,False
72,88,63,99,False
88,85,78,72,False
47,83,29,11,True
36,50,63,77,False
42,10,12,88,False
86,66,14,65,False
76,50,18,24,True
11,56,63,98,False
86,53,42,7,True
59,30,25,35,True
28,91,15,90,False
83,10,95,23,True
3,58,23,87,False
49,23,79,56,False
73,55,86,10,True
73,92,29,76,False
69,60,80,46,False
2,20,81,98,False
23,62,17,13,True
31,16,1,82,False
93,83,83,17,True
93,1,15,12,True
47,78,4,46,False
23,86,2,52,False
95,70,89,88,False
82,82,46,37,True
63,2,7,65,False
63,20,50,5,True
59,52,24,4,True
53,28,9,89,False
24,19,45,37,True
68,84,24,15,True
90,94,49,21,True
34,74,0,96,False
45,91,69,15,True
19,41,57,54,False
39,76,75,90,False
59,18,9,45,False
94,69,80,64,False
59,31,72,44,False
16,85,30,29,True
44,92,3,74,False
20,32,19,23,True
89,0,39,15,True
95,40,77,59,False
51,51,75,94,False
99,47,47,20,True
54,63,50,56,False
87,45,16,11,True
37,14,6,26,True
60,12,44,33,True
85,41,87,65,False
62,11,9,58,False
74,91,78,47,False
68,99,70,4,True
58,91,91,7,True
37,13,16,31,True
59,81,47,32,True
36,45,77,98,False
67,10,49,27,True
83,61,0,40,True
4,63,76,59,False
20,13,90,0,True
6,84,99,77,False
9,33,8,18,True
23,88,42,64,False
70,14,68,51,False
38,66,60,10,True
8,52,86,18,True
20,38,71,12,True
89,70,80,62,False
18,27,57,20,True
88,4,91,50,False
2,24,99,3,True
25,0,12,53,False
7,41,92,16,True
17,24,65,33,True
1,0,13,17,True
42,6,38,22,True
39,50,26,58,False
78,16,19,46,False
64,60,7,51,False
67,20,3,45,False
7,72,56,68,False
99,25,1,39,True
10,4,75,5,True
0,2,4,77,False
73,17,67,9,True
70,52,49,75,False
39,70,89,10,True
68,85,11,64,False
66,40,89,99,False
16,29,97,56,False
70,51,1,78,False
33,68,58,90,False
97,23,72,24,True
49,39,31,23,True
55,58,21,24,True
31,79,70,12,True
60,25,88,5,True
66,25,93,51,False
19,55,27,9,True
47,79,5,32,True
29,58,72,74,False
39,53,1,1,True
43,49,91,45,False
23,92,87,80,False
35,12,86,80,False
34,1,33,89,False
26,8,96,56,False
20,98,42,34,True
10,98,21,70,False
10,74,25,27,True
66,83,82,94,False
92,16,79,80,False
0,32,65,89,False
71,80,76,90,False
80,30,63,38,True
67,70,67,12,True
85,55,0,37,True
45,53,55,59,False
6,34,31,94,False
30,18,0,49,False
89,14,10,85,False
86,60,96,24,True
98,82,51,42,True
56,67,76,16,True
79,38,55,15,True
66,42,90,64,False
89,47,86,56,False
80,56,86,57,False
29,4,60,32,True
52,92,17,8,True
64,2,11,17,True
8,73,34,61,False
33,98,3,27,True
63,65,20,84,False
38,18,70,76,False
80,95,52,87,False
78,19,50,55,False
62,39,16,68,False
39,57,52,69,False
61,48,1,68,False
39,60,84,18,True
20,68,92,91,False
86,12,80,8,True
69,16,50,42,True
58,26,12,6,True
73,17,80,91,False
14,68,17,40,True
82,62,76,23,True
23,36,58,62,False
35,49,4,1,True
61,18,61,52,False
49,30,46,75,False
91,40,12,60,False
5,80,33,8,True
29,60,97,20,True
39,70,51,83,False
50,76,52,73,False
70,40,97,66,False
64,36,47,6,True
86,47,65,68,False
31,22,29,43,False
1,88,69,36,True
17,58,87,68,False
23,45,64,67,False
7,6,90,26,True
50,78,78,14,True
21,57,72,59,False
35,89,88,91,False
66,88,48,32,True
50,0,37,88,False
34,29,14,8,True
37,2,87,3,True
72,16,65,7,True
60,99,55,11,True
98,26,21,56,False
99,65,65,31,True
93,46,21,11,True
61,5,3,77,False
93,55,17,34,True
5,26,70,54,False
11,47,22,55,False
45,97,35,37,True
86,10,13,51,False
44,55,56,75,False
81,56,68,32,True
67,93,38,58,False
44,63,67,68,False
11,41,53,7,True
14,23,64,22,True
62,53,95,82,False
67,88,1,81,False
42,96,21,20,True
22,41,14,18,True
40,82,84,14,True
94,98,72,79,False
86,15,37,91,False
74,91,51,53,False
54,46,52,63,False
89,17,30,53,False
13,65,4,94,False
21,43,48,16,True
61,12,41,18,True
79,88,35,6,True
22,61,1,38,True
1,51,0,19,True
84,85,77,43,False
90,4,45,96,False
84,46,71,60,False
46,48,55,91,False
29,61,25,86,False
86,2,61,37,True
60,56,33,48,False
48,96,46,76,False
11,40,13,35,True
16,70,82,51,False
58,2,11,53,False
46,92,39,23,True
26,41,14,80,False
91,64,51,83,False
64,42,62,75,False
28,59,31,48,False
83,69,49,19,True
4,36,92,72,False
74,62,51,84,False
53,55,91,94,False
85,38,59,16,True
6,72,18,20,True
31,60,22,57,False
26,54,24,89,False
59,28,61,85,False
17,61,41,69,False
35,27,17,44,False
21,42,14,39,True
2,6,86,73,False
55,41,11,67,False
61,34,84,41,True
87,55,64,33,True
48,41,35,35,True
53,83,99,74,False
93,3,33,93,False
66,57,52,93,False
23,83,72,46,False
24,52,44,17,True
49,23,14,44,False
70,45,0,69,False
58,94,91,85,False
5,56,63,12,True
98,84,80,48,False
35,49,53,2,True
1,18,74,98,False
94,41,18,80,False
0,23,41,9,True
25,55,21,37,True
31,55,58,24,True
33,34,28,45,False
0,21,50,81,False
60,33,9,66,False
88,4,76,20,True
49,9,69,52,False
74,0,86,89,False
74,18,55,3,True
7,50,1,6,True
64,28,11,92,False
44,39,13,10,True
30,35,94,81,False
81,49,74,71,False
28,78,81,7,True
89,81,75,28,True
9,14,17,81,False
60,83,33,65,False
15,13,8,52,False
39,95,15,46,False
47,2,67,1,True
46,98,86,39,True
75,95,85,54,False
23,33,95,75,False
32,18,86,7,True
40,51,28,15,True
76,26,20,33,True
76,24,8,50,False
51,15,60,16,True
29,9,68,81,False
19,35,92,14,True
74,24,53,51,False
13,39,85,23,True
22,10,35,91,False
65,29,79,73,False
15,87,99,78,False
53,61,51,67,False
33,73,12,75,False
69,95,59,10,True
35,78,96,81,False
42,63,11,52,False
26,58,79,38,True
22,96,17,98,False
35,96,78,61,False
96,83,34,88,False
86,38,14,45,False
99,81,89,55,False
31,89,86,88,False
57,43,27,7,True
94,7,59,66,False
14,52,7,71,False
93,78,44,59,False
82,98,55,28,True
94,76,71,65,False
69,88,74,47,False
44,91,66,68,False
2,0,53,71,False
52,13,14,45,False
63,45,65,74,False
15,71,47,35,True
23,15,60,56,False
35,87,43,56,False
28,72,74,17,True
93,99,57,16,True
53,28,14,29,True
9,93,28,99,False
72,99,47,50,False
77,31,93,86,False
46,1,96,29,True
28,24,12,3,True
54,57,81,52,False
42,53,35,15,True
46,28,25,49,False
46,21,46,35,True
24,46,89,64,False
18,90,84,6,True
34,23,38,11,True
79,40,25,47,False
53,37,84,73,False
50,16,60,64,False
3,98,1,2,True
45,25,84,43,False
62,24,22,14,True
50,7,42,41,True
82,20,26,1,True
29,42,2,47,False
49,39,5,61,False
37,63,76,88,False
56,31,24,7,True
4,15,31,30,True
62,99,24,63,False
13,9,17,57,False
49,11,88,81,False
95,36,86,54,False
15,9,23,52,False
37,98,78,41,True
21,73,50,41,True
52,98,3,19,True
69,62,30,35,True
24,60,85,86,False
86,72,47,97,False
46,79,27,41,True
93,20,84,43,False
89,42,5,72,False
90,11,49,27,True
99,80,60,2,True
6,94,97,47,False
70,35,5,86,False
90,17,3,19,True
7,66,28,64,False
90,6,41,81,False
17,3,41,11,True
48,27,49,15,True
57,75,71,98,False
83,16,32,27,True
32,46,47,54,False
38,40,8,28,True
68,37,34,53,False
4,35,43,60,False
56,65,94,77,False
6,54,36,36,True
50,25,58,64,False
19,36,80,19,True
26,65,30,37,True
92,61,17,10,True
5,83,10,15,True
83,50,62,68,False
7,54,1,8,True
82,85,90,96,False
60,72,62,38,True
94,7,26,90,False
74,15,26,37,True
21,91,55,17,True
27,44,6,34,True
73,55,70,15,True
99,46,93,11,True
3,76,12,55,False
86,36,96,81,False
45,28,30,24,True
30,78,52,96,False
17,60,80,85,False
37,62,46,7,True
53,46,64,87,False
41,13,25,61,False
55,89,89,47,False
9,45,63,88,False
65,1,59,94,False
29,44,36,93,False
19,85,14,24,True
70,23,36,45,False
6,39,95,78,False
32,2,44,11,True
12,73,59,73,False
83,55,96,43,False
0,36,55,48,False
37,47,43,2,True
31,55,91,89,False
22,9,1,9,True
92,94,95,73,False
44,7,73,45,False
11,33,5,18,True
75,72,25,47,False
5,27,66,4,True
22,46,99,44,False
97,25,82,42,True
54,19,30,35,True
60,81,65,17,True
26,72,31,28,True
14,24,48,89,False
30,41,52,68,False
85,65,18,53,False
75,20,15,26,True
79,15,16,67,False
25,59,13,1,True
71,18,33,75,False
59,66,43,34,True
29,38,68,14,True
83,57,71,37,True
63,66,67,99,False
69,75,7,61,False
76,69,8,10,True
89,10,56,13,True
25,57,43,50,False
62,40,75,68,False
27,1,11,56,False
84,42,41,9,True
41,1,99,87,False
24,65,53,12,True
51,0,32,48,False
14,62,17,83,False
6,56,33,43,False
6,41,77,61,False
13,56,59,44,False
74,43,71,5,True
16,11,86,50,False
32,53,24,19,True
40,5,30,7,True
85,95,22,42,True
55,90,91,10,True
63,1,10,33,True
57,24,3,71,False
64,53,48,20,True
49,4,23,23,True
5,1,41,5,True
57,47,13,48,False
0,69,88,35,True
80,26,33,56,False
1,82,99,53,False
45,14,38,31,True
40,8,50,74,False
9,99,84,5,True
48,98,60,5,True
76,89,22,3,True
26,24,88,24,True
87,5,8,6,True
28,38,65,59,False
75,27,94,64,False
53,82,24,93,False
38,48,9,61,False
92,8,73,0,True
58,72,60,67,False
67,70,27,3,True
40,7,50,87,False
19,65,11,33,True
81,48,14,86,False
60,59,38,82,False
43,22,92,11,True
69,23,24,1,True
95,1,74,59,False
63,58,2,81,False
2,48,67,10,True
23,29,71,40,True
75,75,77,89,False
69,84,36,65,False
41,98,26,39,True
28,94,1,48,False
47,0,76,64,False
62,24,86,43,False
82,61,28,30,True
15,99,47,66,False
56,63,77,93,False
4,49,9,94,False
4,42,12,73,False
34,51,44,61,False
99,84,78,79,False
47,13,94,25,True
1,66,79,89,False
1,52,13,7,True
52,55,66,86,False
30,28,36,6,True
11,83,25,65,False
92,64,80,69,False
91,83,87,26,True
2,99,24,16,True
20,1,36,5,True
36,2,84,41,True
52,16,22,41,True
16,12,83,35,True
68,27,25,83,False
75,15,98,91,False
90,84,36,77,False
89,9,55,90,False
36,68,90,15,True
30,11,36,24,True
29,11,1,38,True
83,12,21,44,False
12,79,22,67,False
68,67,70,80,False
51,94,46,34,True
22,56,84,87,False
33,90,68,15,True
66,65,40,97,False
22,65,95,75,False
11,32,37,37,True
81,59,8,49,False
42,29,62,43,False
68,0,66,29,True
6,82,23,25,True
50,98,30,15,True
98,75,98,1,True
10,34,88,61,False
75,47,67,83,False
18,23,31,91,False
45,92,24,65,False
64,71,7,79,False
77,95,58,48,False
39,37,8,28,True
5,94,87,77,False
65,66,94,61,False
27,60,5,82,False
38,84,27,34,True
97,63,87,86,False
62,86,89,59,False
74,54,85,70,False
71,70,49,69,False
55,89,26,64,False
99,4,54,46,False
83,54,8,73,False
56,62,32,66,False
72,55,69,78,False
93,54,57,66,False
83,1,95,55,False
9,88,90,85,False
28,87,78,36,True
70,59,65,98,False
99,22,52,33,True
95,82,6,77,False
38,78,93,77,False
11,62,44,10,True
30,69,26,60,False
79,93,68,93,False
69,11,56,62,False
1,99,44,51,False
63,63,4,90,False
3,54,87,56,False
6,2,41,15,True
18,41,41,78,False
90,81,0,5,True
56,52,44,2,True
27,63,31,64,False
40,36,40,63,False
17,67,98,83,False
72,68,75,45,False
6,13,88,62,False
86,36,28,30,True
83,42,14,10,True
77,63,95,89,False
36,70,72,64,False
85,93,53,17,True
69,88,28,48,False
67,5,50,6,True
39,89,5,65,False
90,24,0,32,True
73,44,60,12,True
17,95,47,99,False
31,81,83,79,False
39,2,8,35,True
88,23,36,37,True
16,3,88,21,True
50,21,24,23,True
64,4,39,15,True
0,33,12,4,True
96,35,91,30,True
45,11,96,19,True
38,69,90,64,False
46,67,76,21,True
30,47,65,98,False
18,13,6,24,True
69,67,42,81,False
27,20,40,46,False
36,82,76,71,False
15,43,5,81,False
29,83,18,82,False
59,5,2,66,False
55,87,50,55,False
17,17,58,62,False
18,12,91,86,False
98,11,18,81,False
42,82,16,94,False
67,2,50,81,False
94,29,99,85,False
22,31,14,82,False
97,35,94,67,False
38,25,70,76,False
75,49,98,65,False
64,1,43,51,False
78,95,49,9,True
93,95,83,3,True
39,92,63,4,True
62,61,45,88,False
15,87,90,27,True
63,18,58,10,True
11,13,38,53,False
3,40,51,92,False
70,37,44,11,True
27,92,58,22,True
59,60,33,30,True
16,12,42,86,False
73,87,48,89,False
65,86,18,62,False
85,89,95,1,True
73,49,0,32,True
74,3,15,27,True
85,15,64,41,True
5,54,13,6,True
31,62,90,49,False
79,19,12,44,False
46,44,80,24,True
74,49,39,82,False
25,0,89,42,True
67,54,62,31,True
34,20,64,47,False
30,55,3,21,True
5,94,87,96,False
81,50,20,59,False
85,42,12,91,False
45,12,73,24,True
68,49,23,82,False
0,89,62,35,True
84,12,2,81,False
22,56,44,58,False
81,56,18,60,False
11,67,57,76,False
73,29,4,98,False
60,93,83,31,True
31,32,84,91,False
90,20,57,86,False
7,32,96,48,False
98,3,68,77,False
61,2,50,61,False
18,59,50,75,False
95,99,30,80,False
40,83,36,44,False
10,67,98,26,True
26,29,28,55,False
63,15,32,73,False
21,0,97,82,False
47,59,68,66,False
31,59,1,12,True
90,85,62,33,True
59,4,2,3,True
14,44,16,13,True
22,39,83,30,True
82,77,4,26,True
4,39,28,79,False
86,65,59,1,True
68,68,22,62,False
7,31,69,1,True
88,72,20,69,False
54,65,11,64,False
96,48,36,16,True
54,23,22,69,False
0,53,45,93,False
6,18,68,43,False
94,84,25,19,True
53,82,23,62,False
89,12,56,41,True
82,65,66,24,True
79,71,41,92,False
51,58,64,3,True
96,22,98,73,False
60,96,53,58,False
62,17,19,30,True
41,35,19,30,True
9,81,61,76,False
66,97,87,68,False
86,43,60,5,True
74,50,29,81,False
14,17,96,0,True
62,38,88,44,False
20,8,69,45,False
6,28,97,26,True
35,16,38,9,True
68,27,50,23,True
98,71,51,80,False
1,69,17,56,False
90,0,67,35,True
60,38,90,89,False
13,92,39,29,True
65,53,42,3,True
34,72,66,94,False
75,10,11,6,True
21,33,14,11,True
94,43,42,65,False
14,60,2,95,False
64,52,97,55,False
5,43,58,11,True
83,41,97,66,False
99,33,35,83,False
89,36,14,72,False
86,64,87,96,False
19,18,43,12,True
84,78,61,37,True
56,15,81,37,True
86,91,19,43,False
95,79,66,25,True
23,20,2,72,False
9,76,67,57,False
66,15,91,74,False
46,11,89,58,False
51,97,71,47,False
15,49,37,84,False
0,89,14,10,True
45,11,57,27,True
24,91,46,4,True
15,52,29,76,False
94,2,21,86,False
9,5,76,12,True
88,10,54,20,True
90,76,25,57,False
83,18,65,25,True
42,15,35,60,False
65,5,59,28,True
65,6,65,2,True
17,5,81,11,True
90,4,53,82,False
49,99,59,30,True
86,45,65,89,False
75,30,1,12,True
18,80,84,25,True
80,58,44,6,True
27,84,54,60,False
79,5,78,65,False
30,78,40,7,True
40,73,65,96,False
67,98,80,24,True
22,19,89,64,False
45,13,15,29,True
70,99,97,91,False
12,12,63,7,True
81,70,19,77,False
58,62,93,22,True
13,32,79,58,False
66,9,84,8,True
40,84,49,67,False
82,65,33,92,False
4,40,99,19,True
65,63,19,50,False
88,63,69,47,False
93,57,9,19,True
38,13,97,34,True
41,98,83,49,False
52,79,17,56,False
94,17,56,82,False
60,15,8,20,True
12,45,78,19,True
13,33,52,52,False
66,97,46,48,False
84,22,0,37,True
91,66,62,52,False
22,65,63,97,False
31,93,34,50,False
2,40,75,2,True
5,33,9,53,False
50,36,20,65,False
20,52,79,88,False
12,33,88,46,False
82,27,89,17,True
25,26,46,35,True
5,50,85,80,False
78,29,47,1,True
17,82,14,67,False
23,73,61,98,False
18,99,36,78,False
50,22,28,42,True
42,54,47,93,False
91,82,4,64,False
0,13,8,11,True
59,92,84,36,True
41,13,95,35,True
9,19,74,90,False
60,91,4,79,False
13,81,67,44,False
77,67,74,53,False
56,79,95,21,True
64,49,4,33,True
48,31,81,79,False
43,65,73,92,False
68,27,96,3,True
0,21,9,4,True
45,82,57,90,False
24,72,56,56,False
6,84,70,58,False
81,43,50,43,False
82,69,91,12,True
12,32,97,27,True
69,78,98,6,True
12,6,12,46,False
92,91,1,77,False
49,2,94,3,True
73,90,62,5,True
12,77,28,24,True
87,76,58,24,True
39,35,38,4,True
16,17,10,83,False
49,65,85,22,True
90,44,21,66,False
59,2,80,99,False
81,73,93,17,True
43,83,98,35,True
36,32,78,99,False
52,13,20,60,False
14,69,7,19,True
91,67,13,66,False
39,17,52,99,False
17,33,1,36,True
58,49,67,8,True
60,91,46,86,False
38,78,2,82,False
7,52,19,31,True
67,97,94,41,True
77,16,64,32,True
23,45,33,28,True
4,10,94,9,True
71,86,2,80,False
25,58,84,7,True
5,5,96,70,False
27,0,14,71,False
45,51,44,11,True
84,11,81,39,True
0,45,52,67,False
87,59,41,30,True
19,2,64,3,True
98,7,87,29,True
89,57,32,19,True
70,57,78,34,True
92,46,89,15,True
80,66,53,59,False
76,64,4,43,False
56,2,50,30,True
16,58,74,13,True
65,15,95,43,False
99,85,52,30,True
12,94,58,0,True
72,61,29,78,False
53,88,15,46,False
69,52,9,16,True
62,25,34,20,True
72,24,87,9,True
19,35,53,61,False
84,3,16,13,True
80,31,9,53,False
31,32,29,95,False
72,96,50,58,False
51,42,72,61,False
49,85,78,65,False
21,93,54,58,False
58,76,73,14,True
31,21,74,28,True
24,95,20,68,False
57,68,14,28,True
85,23,57,44,False
1,52,27,92,False
8,21,86,47,False
77,32,38,68,False
42,77,25,89,False
91,22,82,91,False
23,31,10,82,False
43,41,13,20,True
65,9,22,24,True
56,35,34,36,True
35,19,83,90,False
71,27,88,0,True
51,0,15,86,False
98,91,39,73,False
56,35,28,7,True
36,74,55,36,True
64,7,64,40,True
86,91,0,61,False
91,1,24,1,True
97,97,34,45,False
60,47,74,20,True
8,73,43,83,False
24,73,79,43,False
31,97,60,99,False
13,30,69,78,False
53,50,23,34,True
40,55,54,2,True
7,61,6,28,True
89,85,78,63,False
19,74,51,57,False
66,38,97,27,True
25,89,3,44,False
9,8,45,46,False
98,6,13,55,False
74,16,65,92,False
29,49,26,13,True
85,36,99,94,False
40,62,43,51,False
20,19,15,39,True
8,15,4,22,True
79,52,89,89,False
94,37,12,77,False
52,42,42,57,False
6,71,15,32,True
96,10,34,52,False
56,58,95,9,True
93,76,12,28,True
9,76,38,88,False
51,50,51,77,False
98,62,10,79,False
67,68,38,27,True
43,97,21,65,False
79,74,67,4,True
88,75,27,7,True
2,29,19,66,False
79,12,17,91,False
12,80,95,82,False
6,67,59,18,True
43,49,82,65,False
36,85,99,40,True
16,30,83,89,False
87,84,39,7,True
97,65,79,45,False
65,92,12,71,False
93,78,31,74,False
31,55,41,89,False
40,47,81,38,True
47,53,22,14,True
99,73,23,11,True
31,29,27,68,False
96,43,19,89,False
30,95,16,2,True
20,29,16,70,False
86,14,18,51,False
22,38,36,97,False
47,36,56,90,False
99,48,17,51,False
79,12,11,2,True
75,34,31,85,False
32,73,62,44,False
26,72,94,79,False
95,77,70,23,True
31,29,42,31,True
92,93,52,67,False
61,49,67,71,False
48,13,47,37,True
30,95,33,66,False
54,91,33,69,False
50,91,9,61,False
27,68,72,38,True
70,70,64,46,False
57,94,9,94,False
41,42,47,11,True
34,64,62,57,False
4,64,68,37,True
54,88,75,87,False
22,52,92,56,False
48,39,76,40,True
30,77,20,40,True
19,16,56,46,False
32,76,29,4,True
64,56,78,9,True
24,99,98,86,False
53,35,54,91,False
27,37,82,74,False
66,55,90,21,True
2,40,89,53,False
7,79,60,71,False
34,67,24,21,True
77,17,71,87,False
22,93,18,37,True
4,54,87,49,False
80,94,88,4,True
46,26,31,76,False
59,70,90,84,False
98,91,46,9,True
35,41,43,51,False
51,33,44,73,False
37,4,39,90,False
86,43,59,99,False
38,58,65,77,False
23,37,68,71,False
90,91,21,42,True
43,21,54,42,True
31,52,24,74,False
6,38,44,77,False
77,53,99,6,True
42,44,15,11,True
27,80,57,45,False
7,24,79,71,False
53,59,64,0,True
29,98,56,47,False
30,8,32,31,True
32,3,7,30,True
75,91,53,14,True
41,13,41,3,True
53,78,98,76,False
48,0,18,59,False
46,53,87,26,True
40,14,39,61,False
93,67,69,33,True
78,5,12,17,True
85,84,36,71,False
26,88,44,85,False
66,92,72,70,False
22,60,95,59,False
60,44,87,96,False
49,16,27,27,True
61,50,26,3,True
72,0,49,5,True
49,92,28,17,True
16,72,3,80,False
67,91,86,23,True
10,39,22,38,True
54,21,36,95,False
31,45,97,1,True
64,7,81,39,True
20,80,32,6,True
75,5,14,3,True
38,62,46,73,False
73,17,52,23,True
2,12,8,59,False
12,79,38,38,True
6,22,44,66,False
99,19,90,71,False
34,7,83,77,False
28,96,90,15,True
22,41,24,18,True
94,70,51,58,False
92,24,58,95,False
27,17,45,43,False
42,78,46,17,True
87,3,49,21,True
17,25,74,19,True
0,40,92,2,True
83,33,81,27,True
57,40,48,12,True
24,9,66,77,False
34,84,74,26,True
23,10,29,1,True
27,11,78,19,True
10,42,30,22,True
77,12,22,39,True
61,84,49,68,False
56,63,34,64,False
59,19,63,78,False
58,32,28,74,False
69,20,31,27,True
92,17,35,85,False
80,43,79,31,True
67,76,2,18,True
90,66,73,11,True
13,71,14,24,True
87,58,75,27,True
12,13,99,48,False
49,41,82,39,True
70,99,14,60,False
39,99,28,4,True
6,71,87,59,False
4,58,78,75,False
47,3,35,19,True
22,83,29,73,False
3,3,65,15,True
61,76,63,43,False
4,22,79,52,False
6,17,37,99,False
35,16,10,7,True
18,62,31,42,True
97,54,1,41,True
87,76,26,49,False
23,63,95,19,True
24,48,54,60,False
63,8,88,87,False
28,22,95,1,True
78,87,85,8,True
22,25,4,60,False
60,99,51,63,False
68,37,34,95,False
12,49,1,64,False
5,56,64,64,False
98,25,27,25,True
56,72,61,30,True
74,15,88,85,False
73,16,4,35,True
57,77,20,75,False
8,26,16,99,False
53,68,17,21,True
22,84,39,42,True
48,39,69,23,True
47,92,11,4,True
81,98,51,16,True
57,15,71,8,True
17,14,26,39,True
37,58,13,28,True
80,5,83,83,False
61,75,81,44,False
88,20,8,37,True
52,86,66,46,False
1,12,17,96,False
97,91,95,76,False
42,86,8,30,True
62,51,37,6,True
47,21,31,26,True
26,58,61,37,True
30,49,37,68,False
77,80,90,9,True
53,79,55,1,True
56,36,34,7,True
67,39,75,12,True
79,43,24,46,False
49,50,78,19,True
94,50,34,27,True
38,55,82,12,True
60,68,24,69,False
74,21,54,80,False
84,2,64,20,True
93,6,4,77,False
57,20,19,4,True
32,7,45,73,False
58,18,88,80,False
81,16,23,46,False
98,95,45,28,True
0,89,63,67,False
85,12,8,61,False
52,33,60,11,True
21,56,59,33,True
56,66,60,66,False
23,21,52,59,False
76,43,71,63,False
27,34,88,65,False
62,4,44,0,True
15,33,16,42,True
98,24,73,53,False
97,17,34,47,False
28,96,44,47,False
3,5,98,0,True
47,83,31,68,False
26,51,43,21,True
47,86,59,34,True
79,82,43,6,True
89,24,63,45,False
8,69,84,55,False
77,43,18,17,True
98,66,17,12,True
39,41,14,10,True
51,24,47,13,True
37,77,78,5,True
59,19,58,1,True
64,78,96,76,False
8,18,46,18,True
85,99,23,65,False
67,46,20,94,False
97,91,4,46,False
44,31,85,55,False
38,14,62,28,True
50,85,86,2,True
27,43,69,22,True
78,80,99,13,True
52,92,62,12,True
78,44,77,28,True
5,74,68,72,False
3,44,7,97,False
56,21,30,6,True
91,51,24,73,False
44,65,54,44,False
75,38,7,36,True
81,76,49,78,False
6,31,79,78,False
17,26,65,28,True
22,41,12,82,False
69,66,99,37,True
41,21,26,5,True
19,90,73,59,False
47,62,26,82,False
1,24,6,39,True
72,21,43,34,True
80,66,51,80,False
86,11,61,33,True
68,74,13,86,False
8,64,87,10,True
87,51,37,18,True
2,71,57,43,False
89,3,89,66,False
90,48,62,23,True
83,86,3,83,False
51,86,23,32,True
24,83,13,46,False
2,30,51,79,False
52,21,79,81,False
31,60,19,45,False
44,40,66,79,False
38,76,34,50,False
80,2,85,80,False
4,75,63,82,False
77,27,3,29,True
94,67,27,73,False
67,71,22,24,True
93,4,36,55,False
82,74,51,60,False
64,4,17,50,False
69,57,76,2,True
99,65,4,8,True
63,83,88,11,True
5,20,78,75,False
5,22,30,51,False
68,78,75,75,False
12,1,96,49,False
25,0,8,22,True
61,32,25,19,True
77,88,51,54,False
84,90,96,85,False
12,3,48,91,False
4,45,95,91,False
56,12,48,2,True
14,24,62,86,False
68,86,6,85,False
17,48,78,50,False
97,8,74,35,True
9,79,21,35,True
3,49,39,85,False
19,21,74,98,False
16,31,54,95,False
60,36,47,57,False
20,11,75,8,True
38,26,30,51,False
16,32,59,66,False
51,14,66,75,False
45,35,16,78,False
